url,STRING : publisher,STRING : genre,STRING : developer,STRING : esrb
videogame/games.teamxbox.com/1572_Halo-Wars.html,Microsoft,Real Time Strategy,Ensemble Studios,Rating Pending (RP)
videogame/games.teamxbox.com/1739_Happy-Tree-Friends-False-Alarm.html,Microsoft,Xbox Live Arcade,Sega,Mature (M)
videogame/games.teamxbox.com/1350_Hardwood-Backgammon.html,Silver Creek Entertainment,Xbox Live Arcade,Silver Creek Entertainment,Everyone (E)
videogame/games.teamxbox.com/1351_Hardwood-Hearts.html,Silver Creek Entertainment,Xbox Live Arcade,Silver Creek Entertainment,Everyone (E)
videogame/games.teamxbox.com/1352_Hardwood-Spades.html,Silver Creek Entertainment,Xbox Live Arcade,Silver Creek Entertainment,Everyone (E)
videogame/games.teamxbox.com/1601_Harker.html,TBA,Survival/Horror,The Collective,Rating Pending (RP)
videogame/games.teamxbox.com/56_Harry-Potter.html,Electronic Arts,Adventure,EA Games,Everyone (E)
videogame/games.teamxbox.com/1130_Harry-Potter-and-the-Goblet-of-Fire.html,Electronic Arts,Action,Electronic Arts UK,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1991_Harry-Potter-and-the-HalfBlood-Prince.html,Electronic Arts,Action,EA Games,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1614_Harry-Potter-and-the-Order-of-the-Phoenix.html,Electronic Arts,Action/Adventure,EA Games,Everyone 10+ (E10+)
videogame/games.teamxbox.com/806_Harry-Potter-and-the-Prisoner-of-Azkaban.html,Electronic Arts,Action/Adventure,EA Games,Everyone (E)
videogame/games.teamxbox.com/791_Harry-Potter-and-the-Sorcerers-Stone.html,Electronic Arts,Adventure,EA Games,Everyone (E)
videogame/games.teamxbox.com/644_Harry-Potter-Quidditch-World-Cup.html,Electronic Arts,Platformer,EA Games,Everyone (E)
videogame/games.teamxbox.com/2172_Hasbro-Family-Game-Night.html,Electronic Arts,Xbox Live Arcade,EA Games,Rating Pending (RP)
videogame/games.teamxbox.com/703_Headhunter-Redemption.html,Sega,Action,Amuze,Mature (M)
videogame/games.teamxbox.com/57_Heaven-and-Hell.html,CDV Software,Strategy,MadCat Interactive,Rating Pending (RP)
videogame/games.teamxbox.com/1028_Heavenly-Sword.html,TBA,Action,Ninja Theory,Rating Pending (RP)
videogame/games.teamxbox.com/1637_Heavy-Weapon.html,Microsoft,Xbox Live Arcade,PopCap Games,Rating Pending (RP)
videogame/games.teamxbox.com/1508_Hellboy.html,Konami Digital Entertainment,Action,Krome Studios,Rating Pending (RP)
videogame/games.teamxbox.com/1906_Heroes-Over-Europe.html,Red Mile Entertainment,Flying,IR Gurus,Rating Pending (RP)
videogame/games.teamxbox.com/942_Heroes-of-the-Pacific.html,Ubisoft Entertainment,Action/Shooter,IR Gurus,Teen (T)
videogame/games.teamxbox.com/1800_Hexic-2.html,Microsoft,Xbox Live Arcade,Carbonated Games,Everyone (E)
videogame/games.teamxbox.com/1363_Hexic-HD.html,Microsoft,Xbox Live Arcade,Carbonated Games,Everyone (E)
videogame/games.teamxbox.com/548_High-Heat-Baseball-2004.html,3DO,Sports,3DO,Everyone (E)
videogame/games.teamxbox.com/1045_High-Rollers-Casino.html,Mud Duck Productions,Card/Casino,Bethesda Softworks,Everyone (E)
videogame/games.teamxbox.com/2041_High-School-Musical-3-Senior-Year-Dance.html,Disney Interactive Studios,Music/Dance,Disney Interactive Studios,Everyone (E)
videogame/games.teamxbox.com/1922_Highlander.html,Eidos Interactive,Action/Adventure,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/2107_History-Civil-War-Secret-Missions.html,Activision,Action/Shooter,Activision,Rating Pending (RP)
videogame/games.teamxbox.com/387_Hitman-2-Silent-Assassin.html,Eidos Interactive,Action/Stealth,IO Interactive,Mature (M)
videogame/games.teamxbox.com/1046_Hitman-Blood-Money.html,Eidos Interactive,Action/Stealth,IO Interactive,Mature (M)
videogame/games.teamxbox.com/1434_Hitman-Blood-Money.html,Eidos Interactive,Action/Stealth,IO Interactive,Mature (M)
videogame/games.teamxbox.com/803_Hitman-Contracts.html,Eidos Interactive,Action/Stealth,IO Interactive,Mature (M)
videogame/games.teamxbox.com/1357_HoopWorld.html,Microsoft,Xbox Live Arcade,Streamline Studios,Rating Pending (RP)
videogame/games.teamxbox.com/1858_Hot-Wheels-Beat-That.html,Activision,Racing/Driving,Eutechnyx,Rating Pending (RP)
videogame/games.teamxbox.com/1021_Hot-Wheels-Stunt-Track-Challenge.html,THQ,Racing/Driving,THQ,Everyone (E)
videogame/games.teamxbox.com/1646_Hour-of-Victory.html,Midway,First Person Shooter,N-Fusion Interactive,Teen (T)
videogame/games.teamxbox.com/161_House-of-the-Dead-3.html,Sega,Shooter,Wow Entertainment,Mature (M)
videogame/games.teamxbox.com/58_Hunter-The-Reckoning.html,Interplay,Action/Adventure,High-Voltage Software,Mature (M)
videogame/games.teamxbox.com/556_Hunter-The-Reckoning-Redeemer.html,Vivendi Games,Action,High-Voltage Software,Mature (M)
videogame/games.teamxbox.com/1122_Huxley.html,"Webzen, Inc.",MMO,Webzen Inc.,Rating Pending (RP)
videogame/games.teamxbox.com/2081_I-Am-Alive.html,Ubisoft Entertainment,Survival/Horror,Ubisoft Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/733_INinja.html,Namco Bandai,Platformer,Argonaut Games,Teen (T)
videogame/games.teamxbox.com/798_IHRA-Drag-Racing-2004.html,Bethesda Softworks,Racing/Driving,"Super Happy Fun Fun, Inc.",Everyone (E)
videogame/games.teamxbox.com/1338_IHRA-Drag-Racing-Sportsman-Edition.html,Bethesda Softworks,Racing/Driving,TBA,Everyone 10+ (E10+)
videogame/games.teamxbox.com/947_IHRA-Professional-Drag-Racing-2005.html,Bethesda Softworks,Racing/Driving,Bethesda Softworks,Everyone (E)
videogame/games.teamxbox.com/2037_IL2-Sturmovik-Birds-of-Prey.html,1C Company,Flying,Gaijin Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1263_INFERNAL.html,TBA,Action/Shooter,Metropolis Software,Rating Pending (RP)
videogame/games.teamxbox.com/1379_Ice-Age-2-The-Meltdown-Video-Game.html,Vivendi Games,Action,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/1917_Ikaruga.html,TBA,Xbox Live Arcade,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/1541_Import-Tuner-Challenge.html,Ubisoft Entertainment,Racing/Driving,Genki Co.,Rating Pending (RP)
videogame/games.teamxbox.com/1456_Indiana-Jones.html,LucasArts Entertainment Company,Action/Adventure,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/392_Indiana-Jones-Emperors-Tomb.html,LucasArts Entertainment Company,Action/Adventure,The Collective,Teen (T)
videogame/games.teamxbox.com/957_Indigo-Prophecy.html,"Atari, Inc.",Action/Adventure,Quantic Dream,Mature (M)
videogame/games.teamxbox.com/531_IndyCar-Series.html,Codemasters,Racing/Driving,Codemasters Software Company,Everyone (E)
videogame/games.teamxbox.com/855_IndyCar-Series-2005.html,Codemasters,Racing/Driving,Codemasters Software Company,Everyone (E)
videogame/games.teamxbox.com/59_Infiltrator-Shadow-Wars.html,TBA,MMO,Orbital Frog,Rating Pending (RP)
videogame/games.teamxbox.com/1851_Infinite-Undiscovery.html,Square Enix USA,RPG,tri-Ace Inc.,Teen (T)
videogame/games.teamxbox.com/564_Inside-Pitch-2003.html,Microsoft,Sports,Microsoft,Everyone (E)
videogame/games.teamxbox.com/787_Intellivision-Lives.html,Crave Entertainment,Compilations,Real Time Associates,Everyone (E)
videogame/games.teamxbox.com/2042_Interpol.html,TikGames,Xbox Live Arcade,TikGames,Everyone (E)
videogame/games.teamxbox.com/905_Interview-with-a-Made-Man.html,Acclaim,Action/Adventure,Acclaim Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1813_Iron-Man.html,Sega,Action,Secret Level,Teen (T)
videogame/games.teamxbox.com/836_Iron-Phoenix.html,Sega,Fighting,InterServ International,Teen (T)
videogame/games.teamxbox.com/2169_Islands-of-Wakfu.html,Microsoft,Xbox Live Arcade,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/1123_JAWS-Unleashed.html,Majesco Entertainment,Action,Appaloosa Interactive,Mature (M)
videogame/games.teamxbox.com/601_Jacked.html,3DO,Combat Racing,3DO,Teen (T)
videogame/games.teamxbox.com/770_Jade-Empire.html,Microsoft,Action/RPG,BioWare Corp.,Rating Pending (RP)
videogame/games.teamxbox.com/371_Janes-Attack-Squadron.html,Xicat Interactive,Flying,Mad Doc Software LLC,Rating Pending (RP)
videogame/games.teamxbox.com/729_Jedi-Knight-Jedi-Academy.html,LucasArts Entertainment Company,Action/Adventure,Vicarious Visions,Teen (T)
videogame/games.teamxbox.com/64_Jet-Set-Radio-Future.html,Sega,Extreme Sports,Smilebit,Teen (T)
videogame/games.teamxbox.com/1676_Jetpac-Refuelled.html,Microsoft,Xbox Live Arcade,Rare,Everyone (E)
videogame/games.teamxbox.com/1722_Jewel-Quest.html,Microsoft,Xbox Live Arcade,iWin,Rating Pending (RP)
videogame/games.teamxbox.com/983_Johnny-Whatever.html,TBA,Action/Shooter,Warthog: Texas,Rating Pending (RP)
videogame/games.teamxbox.com/1365_Joust-Xbox-Live-Arcade.html,N/A,Xbox Live Arcade,Midway Entertainment,Everyone (E)
videogame/games.teamxbox.com/220_Judge-Dredd-Dredd-vs-Death.html,Evolved Games,First Person Shooter,Rebellion,Teen (T)
videogame/games.teamxbox.com/814_Juiced.html,THQ,Racing/Driving,Juice Games,Teen (T)
videogame/games.teamxbox.com/1665_Juiced-2-Hot-Import-Nights.html,THQ,Racing/Driving,Juice Games,Rating Pending (RP)
videogame/games.teamxbox.com/1886_Jumper-Griffins-Story.html,Brash Entertainment,Action/Adventure,Brash Entertainment,Teen (T)
videogame/games.teamxbox.com/66_Jurassic-Park-Genesis.html,Vivendi Games,Action/Shooter,Blue Tongue Software,Teen (T)
videogame/games.teamxbox.com/1180_Just-Cause.html,Eidos Interactive,Action,Avalanche Studios (SE),Rating Pending (RP)
videogame/games.teamxbox.com/1429_Just-Cause.html,Eidos Interactive,Action,Eidos interactive Ltd,Rating Pending (RP)
videogame/games.teamxbox.com/1929_Just-Cause-2.html,Eidos Interactive,Action/Shooter,Avalanche Studios (SE),Rating Pending (RP)
videogame/games.teamxbox.com/1428_Justice-League-Heroes.html,Warner Bros. Interactive Entertainment,Action/RPG,Snowblind Studios,Teen (T)
videogame/games.teamxbox.com/227_Kabuki-Warriors.html,Crave Entertainment,Fighting,Crave Entertainment,Mature (M)
videogame/games.teamxbox.com/343_Kakuto-Chojin.html,Microsoft,Fighting,Dream Publishing,Teen (T)
videogame/games.teamxbox.com/1198_Kameo-Elements-of-Power.html,Microsoft,Action/Adventure,Rare,Teen (T)
videogame/games.teamxbox.com/481_Kameo-Elements-of-Power.html,Microsoft,Action/Adventure,Rare,Rating Pending (RP)
videogame/games.teamxbox.com/1538_Kane-Lynch-Dead-Men.html,Eidos Interactive,Action/Shooter,IO Interactive,Rating Pending (RP)
videogame/games.teamxbox.com/1009_Karaoke-Revolution.html,Konami Digital Entertainment,Music/Dance,Secret Level,Everyone (E)
videogame/games.teamxbox.com/1203_Karaoke-Revolution-Party.html,Konami Digital Entertainment,Music/Dance,"Harmonix Music Systems, Inc.",Everyone 10+ (E10+)
videogame/games.teamxbox.com/1902_Karaoke-Revolution-Presents-American-Idol-Encore.html,Konami Digital Entertainment,Music/Dance,Blitz Games,Everyone (E)
videogame/games.teamxbox.com/2080_Karaoke-Revolution-Presents-American-Idol-Encore-2.html,Konami Digital Entertainment,Music/Dance,Blitz Games,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1926_Kart-Attack.html,TBA,Xbox Live Arcade,Blimey! Games,Rating Pending (RP)
videogame/games.teamxbox.com/323_Kelly-Slaters-Pro-Surfer.html,Activision,Extreme Sports,Treyarch,Everyone (E)
videogame/games.teamxbox.com/1755_Kengo-Legend-of-the-9.html,Majesco Entertainment,Action/Adventure,Genki Co.,Rating Pending (RP)
videogame/games.teamxbox.com/931_King-Arthur.html,Konami Digital Entertainment,Action/Adventure,Krome Studios,Teen (T)
videogame/games.teamxbox.com/1011_King-Of-Fighters-0203.html,SNK NEOGEO USA Consumer Corporation,Fighting,SNK PLAYMORE,Teen (T)
videogame/games.teamxbox.com/1927_Kingdom-Under-Fire-II.html,TBA,MMO,Blueside Inc.,Rating Pending (RP)
videogame/games.teamxbox.com/1555_Kingdom-Under-Fire-Circle-of-Doom.html,Microsoft,Action/RPG,Blueside Studios,Mature (M)
videogame/games.teamxbox.com/1219_Kingdom-Under-Fire-Heroes.html,Microsoft,Action/Strategy,Blueside Studios,Mature (M)
videogame/games.teamxbox.com/252_Kingdom-Under-Fire-The-Crusaders.html,Microsoft,Action/Strategy,Phantagram Ltd,Mature (M)
videogame/games.teamxbox.com/671_Knights-of-the-Temple.html,TDK Mediactive,Action/Adventure,Starbreeze Studios,Rating Pending (RP)
videogame/games.teamxbox.com/1213_Knights-of-the-Temple-2.html,Southpeak Interactive,Action/Adventure,Cauldron Ltd.,Rating Pending (RP)
videogame/games.teamxbox.com/81_Knockout-Kings-2002.html,Electronic Arts,Sports,Black Ops Entertainment,Teen (T)
videogame/games.teamxbox.com/1403_Konami-AllIn-Poker.html,Konami Digital Entertainment,Card/Casino,Konami Computer Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/342_Kung-Fu-Chaos.html,Microsoft,Fighting,Just Add Monsters,Teen (T)
videogame/games.teamxbox.com/1957_Kung-Fu-Panda.html,Activision,Action/Adventure,Luxoflux Corp.,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1562_LA-Noire.html,Rockstar Games,Action,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/1013_LA-Rush.html,Midway,Racing/Driving,Midway Entertainment,Teen (T)
videogame/games.teamxbox.com/1689_LEGO-Batman-The-Videogame.html,Warner Bros. Interactive Entertainment,Action/Adventure,Traveller's Tales,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1820_LEGO-Indiana-Jones-The-Original-Adventures.html,LucasArts Entertainment Company,Action/Adventure,Traveller's Tales,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1054_LEGO-Star-Wars.html,Eidos Interactive,Action/Adventure,Traveller's Tales,Everyone (E)
videogame/games.teamxbox.com/1407_LEGO-Star-Wars-II-The-Original-Trilogy.html,LucasArts Entertainment Company,Action/Adventure,Traveller's Tales,Everyone (E)
videogame/games.teamxbox.com/1497_LEGO-Star-Wars-II-The-Original-Trilogy.html,LucasArts Entertainment Company,Action/Adventure,Traveller's Tales,Everyone (E)
videogame/games.teamxbox.com/1754_LEGO-Star-Wars-The-Complete-Saga.html,LucasArts Entertainment Company,Action/Adventure,Traveller's Tales,Rating Pending (RP)
videogame/games.teamxbox.com/259_LMA-Manager-2003.html,Codemasters,Sports,Codemasters Software Company,Rating Pending (RP)
videogame/games.teamxbox.com/652_LMA-Manager-2004.html,Codemasters,Simulation,Codemasters Software Company,Rating Pending (RP)
videogame/games.teamxbox.com/992_LMA-Manager-2005.html,Codemasters,Sports,Codemasters Software Company,Rating Pending (RP)
videogame/games.teamxbox.com/1116_LMA-Manager-2006.html,Codemasters,Sports,Codemasters Software Company,Rating Pending (RP)
videogame/games.teamxbox.com/1282_LMA-Manager-2006.html,Codemasters,Sports,Codemasters Software Company,Rating Pending (RP)
videogame/games.teamxbox.com/407_Lamborghini.html,Rage,Racing/Driving,Rage Software,Rating Pending (RP)
videogame/games.teamxbox.com/927_Lamborghini-FX.html,Titus,Racing/Driving,Milestone,Rating Pending (RP)
videogame/games.teamxbox.com/1291_Land-of-the-Dead-Road-to-Fiddlers-Green.html,Groove Games,First Person Shooter,Brainbox Games,Mature (M)
videogame/games.teamxbox.com/1765_Lara-Croft-Tomb-Raider-Anniversary.html,Eidos Interactive,Action/Adventure,Crystal Dynamics,Teen (T)
videogame/games.teamxbox.com/1777_Left-4-Dead.html,Electronic Arts,First Person Shooter,Certain Affinity,Mature (M)
videogame/games.teamxbox.com/712_Legacy-of-Kain-Defiance.html,Eidos Interactive,Action/Adventure,Crystal Dynamics,Mature (M)
videogame/games.teamxbox.com/1787_Legendary.html,Gamecock Media Group,First Person Shooter,Spark Unlimited,Mature (M)
videogame/games.teamxbox.com/315_Legends-of-Wrestling.html,Acclaim,Wrestling,Acclaim Entertainment,Teen (T)
videogame/games.teamxbox.com/489_Legends-of-Wrestling-II.html,Acclaim,Wrestling,Acclaim Entertainment,Teen (T)
videogame/games.teamxbox.com/247_Legion-Legend-of-Excalibur.html,Midway,Action/RPG,7 Studios,Mature (M)
videogame/games.teamxbox.com/1923_Leisure-Suit-Larry-Box-Office-Bust.html,"Sierra Entertainment, Inc.",Action/Adventure,Sierra Studios,Rating Pending (RP)
videogame/games.teamxbox.com/892_Lemony-Snickets-A-Series-of-Unfortunate-Events.html,Activision,Action,Amaze Entertainment,Everyone (E)
videogame/games.teamxbox.com/732_Links-2004.html,Microsoft,Sports,Microsoft,Everyone (E)
videogame/games.teamxbox.com/2064_Lips.html,Microsoft,Music/Dance,iNiS,Teen (T)
videogame/games.teamxbox.com/2088_Live-Draft-Tracker.html,Electronic Arts,Sports,EA Tiburon,Rating Pending (RP)
videogame/games.teamxbox.com/1179_Llamasoft-Visualiser.html,Microsoft,Other,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/1920_Lode-Runner.html,TBA,Xbox Live Arcade,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/1806_Looney-Tunes-Acme-Arsenal.html,Warner Bros. Interactive Entertainment,Action/Adventure,Red Tribe,Everyone 10+ (E10+)
videogame/games.teamxbox.com/154_Loons-The-Fight-For-Fame.html,"Atari, Inc.",Adventure,"Atari, Inc.",Everyone (E)
videogame/games.teamxbox.com/330_Lord-of-the-Rings-FOTH.html,Universal Interactive Studios,Action/Adventure,WXP Inc.,Rating Pending (RP)
videogame/games.teamxbox.com/883_Lord-of-the-Rings-The-Third-Age.html,Electronic Arts,RPG,EA Games,Teen (T)
videogame/games.teamxbox.com/331_Lord-of-the-Rings-Two-Towers.html,Electronic Arts,Action/Adventure,EA Games,Teen (T)
videogame/games.teamxbox.com/1972_Lost-Cities.html,Sierra Online,Xbox Live Arcade,Sierra Online Shanghai,Everyone (E)
videogame/games.teamxbox.com/1369_Lost-Planet.html,Capcom,Action/Shooter,Capcom,Teen (T)
videogame/games.teamxbox.com/1962_Lost-Planet-Colonies-Edition.html,Capcom,Action/Shooter,Capcom,Rating Pending (RP)
videogame/games.teamxbox.com/1819_Lost-The-Video-Game.html,Ubisoft Entertainment,Action/Adventure,Ubisoft Montreal,Rating Pending (RP)
videogame/games.teamxbox.com/633_LotR-The-Return-of-the-King.html,Electronic Arts,Action/Adventure,EA Games,Teen (T)
videogame/games.teamxbox.com/83_Lotus-Challenge.html,Xicat Interactive,Racing/Driving,Kuju Entertainment,Everyone (E)
videogame/games.teamxbox.com/1500_Lumines-Live.html,Microsoft,Xbox Live Arcade,Q Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1648_Luxor-2.html,Microsoft,Xbox Live Arcade,MumboJumbo,Everyone (E)
videogame/games.teamxbox.com/761_MAGATAMA.html,Microsoft,Action/RPG,Microsoft,Rating Pending (RP)
videogame/games.teamxbox.com/899_MIDWAY.html,SCi Entertainment Group,Flying,Sci Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/2146_MLB-Front-Office-Manager.html,2K Sports,Sports,Blue Castle Games,Everyone (E)
videogame/games.teamxbox.com/243_MLB-SlugFest-2003.html,Midway,Sports,Midway Entertainment,Everyone (E)
videogame/games.teamxbox.com/557_MLB-SlugFest-2004.html,Midway,Sports,Midway Entertainment,Everyone (E)
videogame/games.teamxbox.com/1418_MLB-SlugFest-2006.html,Midway,Sports,Midway Entertainment,Everyone 10+ (E10+)
videogame/games.teamxbox.com/831_MLB-SlugFest-Loaded.html,Midway,Sports,"Point of View, Inc.",Teen (T)
videogame/games.teamxbox.com/2126_MLB-Stickball.html,2K Sports,Xbox Live Arcade,2K Marin,Everyone (E)
videogame/games.teamxbox.com/874_MTV-Music-Generator-3-This-is-the-Remix.html,Codemasters,Music/Dance,MixMax,Teen (T)
videogame/games.teamxbox.com/754_MTVs-Celebrity-Deathmatch.html,Gotham Games,Fighting,"Big Ape Productions, Inc.",Mature (M)
videogame/games.teamxbox.com/362_MTX-Mototrax.html,Activision,Extreme Sports,Left Field Productions,Everyone (E)
videogame/games.teamxbox.com/1308_MVP-06-NCAA-Baseball.html,Electronic Arts,Sports,EA Canada,Everyone (E)
videogame/games.teamxbox.com/584_MVP-Baseball-2003.html,Electronic Arts,Sports,EA Sports,Everyone (E)
videogame/games.teamxbox.com/811_MVP-Baseball-2004.html,Electronic Arts,Sports,EA Sports,Everyone (E)
videogame/games.teamxbox.com/1076_MVP-Baseball-2005.html,Electronic Arts,Sports,EA Canada,Everyone (E)
videogame/games.teamxbox.com/72_MX-2002.html,THQ,Extreme Sports,Pacific Coast Power & Light,Everyone (E)
videogame/games.teamxbox.com/425_MX-Superfly.html,THQ,Extreme Sports,Pacific Coast Power & Light,Everyone (E)
videogame/games.teamxbox.com/739_MX-Unleashed.html,THQ,Extreme Sports,Rainbow Studios,Rating Pending (RP)
